Gene	WT_rep2
Os02g0523650	0
Os02g0523800	339
Os02g0524300	0
Os02g0524600	892
Os02g0524800	7
Os02g0525100	270
Os02g0525400	260
Os02g0525501	6
Os02g0525600	5664
Os02g0525900	23
Os02g0526000	95
Os02g0526400	1187
Os02g0526500	1705
Os02g0526600	127
Os02g0526650	2
Os02g0526700	80
Os02g0527100	159
Os02g0527200	867
Os02g0527300	399
Os02g0527500	3
Os02g0527600	2631
Os02g0527650	0
Os02g0527700	0
Os02g0527800	0
Os02g0527900	95
Os02g0527950	1
Os02g0528000	3247
Os02g0528100	0
Os02g0528200	252
Os02g0528300	0
Os02g0528500	3
Os02g0528550	56
Os02g0528750	52
Os02g0528900	122
Os02g0529400	5264
Os02g0529500	5
Os02g0529600	311
Os02g0529700	18
Os02g0529800	0
Os02g0529850	0
Os02g0529900	461
Os02g0530100	360
Os02g0530300	18
Os02g0530500	0
Os02g0530600	82
Os02g0531200	1071
Os02g0531300	2
Os02g0531450	52
Os02g0531600	2
Os02g0531900	0
Os02g0532300	52
Os02g0532401	0
Os02g0532500	185
Os02g0532800	7383
Os02g0532900	2705
Os02g0533000	6613
Os02g0533200	203
Os02g0533300	237
Os02g0533700	27
Os02g0533800	975
Os02g0533900	1683
Os02g0534000	16
Os02g0534400	642
Os02g0534550	2
Os02g0534700	0
Os02g0534800	1217
Os02g0535000	1846
Os02g0535300	0
Os02g0535400	519
Os02g0535700	128
Os02g0535801	0
Os02g0535901	26
Os02g0536100	157
Os02g0536300	6
Os02g0536400	215
Os02g0536500	1297
Os02g0536601	0
Os02g0536800	0
Os02g0537000	0
Os02g0537100	0
Os02g0537200	307
Os02g0537400	13
Os02g0537450	0
Os02g0537500	209
Os02g0537700	12256
Os02g0537775	0
Os02g0537800	1
Os02g0537900	1843
Os02g0537950	0
Os02g0538000	0
Os02g0538400	47
Os02g0538550	0
Os02g0538700	0
Os02g0538900	39
Os02g0539100	13878
Os02g0539200	0
Os02g0539500	153
Os02g0539600	1821
Os02g0539900	0
Os02g0540000	7
Os02g0540400	1
Os02g0540700	133
Os02g0541000	0
Os02g0541150	1
Os02g0541300	4
Os02g0541325	592
Os02g0541500	1
Os02g0541700	758
Os02g0541900	0
Os02g0542000	0
Os02g0542100	0
Os02g0542200	563
Os02g0542400	395
Os02g0542450	10
Os02g0542500	0
Os02g0542600	0
Os02g0543000	1408
Os02g0543100	17
Os02g0543200	0
Os02g0543300	0
Os02g0543400	1006
Os02g0543800	0
Os02g0543900	4
Os02g0544566	0
Os02g0545000	386
Os02g0546400	0
Os02g0546600	0
Os02g0547300	0
Os02g0548100	0
Os02g0548700	16
Os02g0548900	22
Os02g0549200	7
Os02g0549401	25
Os02g0549600	135
Os02g0549650	4
Os02g0549700	4336
Os02g0549900	0
Os02g0550000	509
Os02g0550050	0
Os02g0550100	1388
Os02g0550300	134
Os02g0550400	230
Os02g0550500	0
Os02g0550600	458
Os02g0550650	0
Os02g0550700	416
Os02g0550800	17
Os02g0550850	0
Os02g0550900	374
Os02g0551100	545
Os02g0551400	1094
Os02g0551600	0
Os02g0551700	60
Os02g0551801	0
Os02g0551900	3608
Os02g0552000	707
Os02g0552100	279
Os02g0552150	4
Os02g0552200	0
Os02g0552400	1103
Os02g0552550	330
Os02g0552600	0
Os02g0552700	83
Os02g0553000	4
Os02g0553200	19002
Os02g0553500	267
Os02g0553600	622
Os02g0553802	31
Os02g0554000	1471
Os02g0554100	260
Os02g0554200	0
Os02g0554300	905
Os02g0554500	0
Os02g0554800	1193
Os02g0554900	16
Os02g0555000	602
Os02g0555100	12
Os02g0555200	9
Os02g0555300	9
Os02g0555600	257
Os02g0555650	0
Os02g0555700	454
Os02g0555832	414
Os02g0555900	0
Os02g0556000	0
Os02g0556050	0
Os02g0556100	958
Os02g0556300	1
Os02g0556400	90
Os02g0556600	1064
Os02g0556700	337
Os02g0556800	49428
Os02g0556900	1318
Os02g0557000	117
Os02g0557100	1059
Os02g0557200	2586
Os02g0557300	445
Os02g0557500	1149
Os02g0557600	842
Os02g0557700	4182
Os02g0557800	11244
Os02g0558100	313
Os02g0558200	0
Os02g0558300	373
Os02g0558500	840
Os02g0558600	1
Os02g0558700	0
Os02g0559300	35
Os02g0559400	3
Os02g0559500	0
Os02g0559800	0
Os02g0559900	0
Os02g0559925	0
Os02g0560200	0
Os02g0560300	0
Os02g0560450	65
Os02g0560600	0
Os02g0560700	0
Os02g0561000	0
Os02g0561100	0
Os02g0561400	0
Os02g0561500	3
Os02g0561800	0
Os02g0561900	2
Os02g0562000	0
Os02g0562100	3
Os02g0562300	3864
Os02g0562400	560
Os02g0562600	2
Os02g0562700	6844
Os02g0563000	0
Os02g0563800	1039
Os02g0564000	3507
Os02g0564100	6071
Os02g0564200	5332
Os02g0564300	2485
Os02g0564400	5287
Os02g0564500	571
Os02g0564600	0
Os02g0564700	16
Os02g0565000	1826
Os02g0565100	263
Os02g0565150	593
Os02g0565200	771
Os02g0565300	70
Os02g0565400	701
Os02g0565500	46
Os02g0565600	877
Os02g0566000	140
Os02g0566300	519
Os02g0566400	277
Os02g0566450	0
Os02g0566500	600
Os02g0566700	314
Os02g0566750	0
Os02g0566800	258
Os02g0566900	358
Os02g0567000	995
Os02g0567100	11086
Os02g0567200	0
Os02g0567450	0
Os02g0567800	59
Os02g0567850	34
Os02g0567900	667
Os02g0568100	0
Os02g0568200	3
Os02g0568600	288
Os02g0568700	0
Os02g0569000	49
Os02g0569400	17
Os02g0569900	12
Os02g0570300	39
Os02g0570400	2
Os02g0570500	47
Os02g0570600	0
Os02g0570700	2
Os02g0570800	0
Os02g0570900	1
Os02g0571000	8
Os02g0571100	561
Os02g0571300	93
Os02g0571800	223
Os02g0571900	3
Os02g0572000	0
Os02g0572050	0
Os02g0572200	23
Os02g0572300	4
Os02g0572351	0
Os02g0572400	1979
Os02g0572600	0
Os02g0572900	553
Os02g0573200	9947
Os02g0573300	578
Os02g0573400	916
Os02g0573500	35
Os02g0573601	0
Os02g0574000	0
Os02g0574100	19
Os02g0574300	0
Os02g0574500	3024
Os02g0574600	1
Os02g0574701	0
Os02g0574800	12
Os02g0574900	1052
Os02g0575000	102
Os02g0575200	31
Os02g0575500	16461
Os02g0575700	2386
Os02g0575800	0
Os02g0575900	10
Os02g0576400	0
Os02g0576600	0
Os02g0576700	893
Os02g0576900	0
Os02g0577100	605
Os02g0577300	29
Os02g0577400	145
Os02g0577501	27
Os02g0577600	0
Os02g0577700	0
Os02g0577900	22
Os02g0578000	16
Os02g0578201	0
Os02g0578300	0
Os02g0578366	0
Os02g0578400	5
Os02g0578500	0
Os02g0578800	1521
Os02g0579000	556
Os02g0579300	4
Os02g0579600	79
Os02g0579800	1264
Os02g0580000	0
Os02g0580100	268
Os02g0580300	2793
Os02g0580400	274
Os02g0580500	14
Os02g0580600	0
Os02g0580700	276
Os02g0580800	3267
Os02g0580900	1836
Os02g0580966	0
Os02g0580983	0
Os02g0581000	0
Os02g0581100	27681
Os02g0581200	0
Os02g0581300	1046
Os02g0581400	290
Os02g0581500	1347
Os02g0581600	0
Os02g0581700	0
Os02g0581800	2
Os02g0581900	502
Os02g0582100	280
Os02g0582200	734
Os02g0582300	89
Os02g0582400	1426
Os02g0582600	17
Os02g0582800	6
Os02g0582900	0
Os02g0583000	50
Os02g0583300	0
Os02g0583500	0
Os02g0583700	0
Os02g0584200	0
Os02g0584300	3
Os02g0584700	91
Os02g0584800	142
Os02g0584900	113
Os02g0585100	9
Os02g0585200	355
Os02g0585566	0
Os02g0585650	0
Os02g0585700	0
Os02g0586000	0
Os02g0586400	1397
Os02g0586500	907
Os02g0586600	0
Os02g0586700	1
Os02g0586800	199
Os02g0586900	1
Os02g0587000	0
Os02g0587300	0
Os02g0587600	0
Os02g0587800	0
Os02g0588250	0
Os02g0588300	11
Os02g0588500	9
Os02g0588550	0
Os02g0588600	2359
Os02g0588700	1310
Os02g0589000	47
Os02g0589100	0
Os02g0589400	477
Os02g0589450	0
Os02g0589500	3
Os02g0589600	23
Os02g0589700	72
Os02g0589900	0
Os02g0590000	3
Os02g0590200	14
Os02g0590400	50
Os02g0590700	30
Os02g0590800	7
Os02g0591000	1208
Os02g0591500	2
Os02g0591600	678
Os02g0591700	1765
Os02g0591800	94
Os02g0591900	5675
Os02g0592000	4
Os02g0592200	290
Os02g0592300	91
Os02g0592400	621
Os02g0592500	857
Os02g0592600	458
Os02g0592700	393
Os02g0592833	4
Os02g0593100	1
Os02g0593400	56
Os02g0593500	15609
Os02g0593550	0
Os02g0593600	9
Os02g0593700	6538
Os02g0593900	371
Os02g0594100	1008
Os02g0594166	0
Os02g0594232	0
Os02g0594300	0
Os02g0594651	56
Os02g0594700	22
Os02g0594750	0
Os02g0594800	17
Os02g0594900	1008
Os02g0595100	1548
Os02g0595200	907
Os02g0595300	36
Os02g0595400	3527
Os02g0595500	551
Os02g0595700	22327
Os02g0595800	706
Os02g0595900	7
Os02g0596000	4128
Os02g0596100	347
Os02g0596200	0
Os02g0596300	0
Os02g0596500	548
Os02g0596700	17
Os02g0596900	226
Os02g0597000	375
Os02g0597200	5
Os02g0597300	239
Os02g0597700	0
Os02g0597800	2374
Os02g0597900	664
Os02g0598200	1
Os02g0598300	22
Os02g0598350	185
Os02g0598400	65
Os02g0598500	30
Os02g0598600	0
Os02g0598800	10
Os02g0598900	0
Os02g0599100	76
Os02g0599150	44
Os02g0599151	134
Os02g0599200	0
Os02g0599400	185
Os02g0599500	15
Os02g0599700	2544
Os02g0600000	161
Os02g0600033	0
Os02g0600066	55
Os02g0600100	135
Os02g0600200	13985
Os02g0600400	267
Os02g0600650	158
Os02g0601000	43
Os02g0601100	847
Os02g0601300	359
Os02g0601350	0
Os02g0601500	0
Os02g0601600	137
Os02g0601700	10
Os02g0601750	0
Os02g0601800	5389
Os02g0602000	0
Os02g0602100	1169
Os02g0602201	0
Os02g0602300	1259
Os02g0602400	2815
Os02g0602500	421
Os02g0602600	358
Os02g0602800	482
Os02g0602900	119
Os02g0603000	47
Os02g0603033	0
Os02g0603066	0
Os02g0603100	0
Os02g0603600	113
Os02g0603700	7
Os02g0603800	1
Os02g0603900	176
Os02g0604000	0
Os02g0604100	2014
Os02g0604300	383
Os02g0604600	0
Os02g0604700	0
Os02g0604800	0
Os02g0605000	0
Os02g0605400	42
Os02g0605500	173
Os02g0605600	1241
Os02g0605900	2051
Os02g0606000	774
Os02g0606100	755
Os02g0606200	25619
Os02g0606300	277
Os02g0606400	18
Os02g0606600	1
Os02g0606700	9
Os02g0606800	483
Os02g0606900	335
Os02g0607000	0
Os02g0607100	0
Os02g0607400	0
Os02g0607500	0
Os02g0607700	41
Os02g0608000	319
Os02g0608100	712
Os02g0608200	2846
Os02g0608300	1033
Os02g0608400	934
Os02g0608500	1157
Os02g0608550	21
Os02g0608600	1136
Os02g0608700	1156
Os02g0608800	0
Os02g0608801	0
Os02g0608900	1484
Os02g0609000	0
Os02g0609200	0
Os02g0609400	10290
Os02g0609500	235
Os02g0609800	13
Os02g0609900	64
Os02g0610000	0
Os02g0610400	324
Os02g0610500	20835
Os02g0610600	9388
Os02g0610700	7330
Os02g0610800	12980
Os02g0610851	0
Os02g0611000	105
Os02g0611200	45
Os02g0611250	0
Os02g0611300	513
Os02g0611400	144
Os02g0611450	678
Os02g0611500	162
Os02g0611650	0
Os02g0611800	2496
Os02g0612000	615
Os02g0612100	120
Os02g0612200	29
Os02g0612300	1406
Os02g0612600	0
Os02g0612700	49
Os02g0612800	3107
Os02g0612900	1581
Os02g0613000	171
Os02g0613100	1
Os02g0613150	0
Os02g0613200	557
Os02g0613300	3
Os02g0613400	871
Os02g0613600	746
Os02g0613900	10
Os02g0614100	932
Os02g0614200	1222
Os02g0614250	0
Os02g0614300	0
Os02g0614325	0
Os02g0614400	709
Os02g0614500	1285
Os02g0614600	1
Os02g0614666	0
Os02g0614700	0
Os02g0614732	128
Os02g0614800	2
Os02g0614966	602
Os02g0615400	9
Os02g0615500	135
Os02g0615800	35248
Os02g0616100	0
Os02g0616199	0
Os02g0616300	0
Os02g0616450	0
Os02g0616600	2
Os02g0616800	239
Os02g0617000	0
Os02g0617075	0
Os02g0617100	15
Os02g0617200	9
Os02g0617300	118
Os02g0617400	0
Os02g0617500	11
Os02g0617600	6938
Os02g0617700	30
Os02g0617800	3561
Os02g0618100	91
Os02g0618200	401
Os02g0618250	327
Os02g0618400	0
Os02g0618525	0
Os02g0618700	0
Os02g0619600	96
Os02g0619801	1
Os02g0620000	9
Os02g0620100	96
Os02g0620200	494
Os02g0620400	130
Os02g0620500	0
Os02g0620533	0
Os02g0620566	0
Os02g0620600	15
Os02g0620800	77
Os02g0621100	61
Os02g0621300	120
Os02g0621400	6
Os02g0621500	815
Os02g0621600	418
Os02g0621700	1629
Os02g0621800	163
Os02g0621850	3
Os02g0622100	508
Os02g0622200	533
Os02g0622300	5
Os02g0622350	0
Os02g0622400	1282
Os02g0622500	1331
Os02g0623300	0
Os02g0623400	4
Os02g0623500	1366
Os02g0623600	0
Os02g0623766	0
Os02g0623932	10
Os02g0624100	2
Os02g0624300	0
Os02g0624350	0
Os02g0624400	75
Os02g0624700	2
Os02g0625000	1478
Os02g0625100	17
Os02g0625300	1104
Os02g0625500	358
Os02g0625900	2
Os02g0626100	661
Os02g0626400	782
Os02g0626532	0
Os02g0626600	0
Os02g0627100	38
Os02g0627700	8
Os02g0627750	0
Os02g0627800	6
Os02g0627900	67
Os02g0628000	0
Os02g0628100	15
Os02g0628200	0
Os02g0628600	1720
Os02g0628800	5419
Os02g0628900	29
Os02g0629000	2
Os02g0629101	0
Os02g0629200	4254
Os02g0629266	1
Os02g0629332	2
Os02g0629400	37
Os02g0629600	16
Os02g0629800	0
Os02g0629900	0
Os02g0630000	0
Os02g0630100	0
Os02g0630250	1
Os02g0630300	0
Os02g0630475	0
Os02g0630650	0
Os02g0631000	828
Os02g0631100	11
Os02g0631200	1225
Os02g0631500	556
Os02g0631601	25
Os02g0631700	50
Os02g0631801	0
Os02g0632100	0
Os02g0632150	0
Os02g0632500	489
Os02g0632700	76
Os02g0632800	37
Os02g0632850	0
Os02g0632900	71
Os02g0632950	0
Os02g0633000	1
Os02g0633066	152
Os02g0633100	1152
Os02g0633200	64
Os02g0633300	963
Os02g0633400	350
Os02g0633700	0
Os02g0633900	0
Os02g0634100	0
Os02g0634500	12606
Os02g0634600	29
Os02g0634700	5997
Os02g0634800	1178
Os02g0634900	2898
Os02g0635000	1752
Os02g0635200	3824
Os02g0635300	27
Os02g0635600	320
Os02g0635700	348
Os02g0635800	0
Os02g0636300	213
Os02g0636400	260
Os02g0636600	17
Os02g0636700	189
Os02g0637000	7
Os02g0637200	53
Os02g0637700	478
Os02g0637800	422
Os02g0637900	761
Os02g0638000	181
Os02g0638200	22
Os02g0638300	9132
Os02g0638400	364
Os02g0638650	132
Os02g0638900	1485
Os02g0639000	2508
Os02g0639100	359
Os02g0639300	0
Os02g0639500	0
Os02g0639550	0
Os02g0639600	2
Os02g0639700	789
Os02g0639800	1734
Os02g0639900	1057
Os02g0640000	5
Os02g0640100	0
Os02g0640200	337
Os02g0640300	21
Os02g0640401	3
Os02g0640500	1
Os02g0640600	4
Os02g0640700	0
Os02g0640800	15886
Os02g0641000	25
Os02g0641100	0
Os02g0641300	1
Os02g0641800	917
Os02g0641900	0
Os02g0642050	0
Os02g0642200	54
Os02g0642300	850
Os02g0642600	58
Os02g0642700	575
Os02g0642850	0
Os02g0643000	4617
Os02g0643200	0
Os02g0643500	6199
Os02g0643600	1
Os02g0643800	365
Os02g0643900	23
Os02g0644000	2560
Os02g0644100	1238
Os02g0644200	1
Os02g0644400	0
Os02g0644466	0
Os02g0644500	844
Os02g0644600	257
Os02g0644700	3615
Os02g0644900	1
Os02g0645000	1
Os02g0645100	97
Os02g0645266	0
Os02g0645600	385
Os02g0645725	0
Os02g0646200	33
Os02g0646400	617
Os02g0646500	10
Os02g0646700	0
Os02g0647300	1
Os02g0647900	9
Os02g0647950	0
Os02g0648100	42
Os02g0648300	7
Os02g0648900	37
Os02g0649300	373
Os02g0649400	130
Os02g0649700	5
Os02g0649750	0
Os02g0649800	264
Os02g0649900	4
Os02g0650300	0
Os02g0650500	290
Os02g0650800	0
Os02g0650900	26
Os02g0651000	308
Os02g0651200	50
Os02g0651300	14680
Os02g0651500	552
Os02g0651900	964
Os02g0652000	295
Os02g0652100	2
Os02g0652300	823
Os02g0652550	46
Os02g0652575	16
Os02g0652600	4230
Os02g0652800	4
Os02g0653200	0
Os02g0653300	226
Os02g0653400	70
Os02g0653800	13
Os02g0653850	0
Os02g0653900	892
Os02g0654000	71
Os02g0654100	422
Os02g0654300	8
Os02g0654400	1520
Os02g0654500	334
Os02g0654600	11
Os02g0654700	88
Os02g0655100	133
Os02g0655200	4
Os02g0655300	3865
Os02g0655500	58
Os02g0655600	753
Os02g0655700	1177
Os02g0655750	0
Os02g0655800	53
Os02g0656100	0
Os02g0656200	435
Os02g0656300	56
Os02g0656400	0
Os02g0656500	1452
Os02g0656550	0
Os02g0656600	340
Os02g0657000	6
Os02g0657550	14
Os02g0657600	158
Os02g0657700	1050
Os02g0657775	0
Os02g0657850	0
Os02g0658000	14
Os02g0658100	5
Os02g0658150	0
Os02g0658200	3
Os02g0658300	405
Os02g0658400	1022
Os02g0658500	975
Os02g0658600	0
Os02g0658651	0
Os02g0658800	0
Os02g0658850	0
Os02g0658900	367
Os02g0659100	2
Os02g0659500	12
Os02g0659600	194
Os02g0659700	0
Os02g0660100	74
Os02g0660800	0
Os02g0661000	0
Os02g0661050	0
Os02g0661100	11
Os02g0661200	0
Os02g0661300	91
Os02g0661400	0
Os02g0661500	1071
Os02g0661600	78
Os02g0661800	54
Os02g0661900	29
Os02g0662000	0
Os02g0662100	0
Os02g0662200	308
Os02g0662300	0
Os02g0662700	788
Os02g0662900	0
Os02g0663100	1359
Os02g0663200	0
Os02g0663300	51
Os02g0663800	30
Os02g0663900	20
Os02g0664000	4183
Os02g0664100	24
Os02g0664150	89
Os02g0664200	2749
Os02g0664300	1661
Os02g0664400	3
Os02g0664700	1356
Os02g0665000	1498
Os02g0665200	350
Os02g0665250	776
Os02g0665300	0
Os02g0665350	0
Os02g0665400	501
Os02g0665500	0
Os02g0665600	32
Os02g0665800	11
Os02g0666000	4
Os02g0666200	14401
Os02g0666250	165
Os02g0666300	759
Os02g0666500	0
Os02g0666550	0
Os02g0666600	0
Os02g0666700	7
Os02g0666800	1781
Os02g0666900	0
Os02g0667000	131
Os02g0667050	19
Os02g0667100	4
Os02g0667300	3
Os02g0667500	140
Os02g0667600	386
Os02g0668000	8
Os02g0668100	2775
Os02g0668350	0
Os02g0668400	76
Os02g0668500	1065
Os02g0668900	0
Os02g0669000	133
Os02g0669100	442
Os02g0669366	116
Os02g0669500	7
Os02g0669700	7
Os02g0669900	6
Os02g0670000	316
Os02g0670100	1
Os02g0670200	0
Os02g0670400	555
Os02g0670500	4002
Os02g0670700	404
Os02g0670900	4589
Os02g0671100	115
Os02g0671200	3959
Os02g0671300	92
Os02g0671400	924
Os02g0671800	4
Os02g0671950	0
Os02g0672100	2416
Os02g0672150	0
Os02g0672200	1695
Os02g0672250	0
Os02g0672400	464
Os02g0672500	2
Os02g0672600	780
Os02g0672700	2316
Os02g0672800	1447
Os02g0673000	9
Os02g0673100	1
Os02g0673301	0
Os02g0673500	128
Os02g0673600	561
Os02g0673700	229
Os02g0674233	1
Os02g0674400	0
Os02g0674700	1346
Os02g0674750	0
Os02g0674800	2808
Os02g0675000	4
Os02g0675100	2
Os02g0675400	0
Os02g0675550	0
Os02g0675700	33
Os02g0675750	0
Os02g0675800	4437
Os02g0676000	1146
Os02g0676400	0
Os02g0676500	4
Os02g0676800	0
Os02g0677300	0
Os02g0677600	2281
Os02g0677700	1185
Os02g0677800	2078
Os02g0678200	13255
Os02g0678300	7
Os02g0678400	2838
Os02g0678601	49
Os02g0678800	0
Os02g0679200	81
Os02g0679500	170
Os02g0679700	3
Os02g0680400	779
Os02g0680500	136
Os02g0680600	2938
Os02g0680700	10719
Os02g0681000	449
Os02g0681100	0
Os02g0681200	515
Os02g0681632	42
Os02g0681700	372
Os02g0681900	131
Os02g0682200	0
Os02g0682300	2
Os02g0682500	262
Os02g0682600	209
Os02g0682700	90
Os02g0683100	0
Os02g0683500	0
Os02g0683800	8
Os02g0683900	299
Os02g0684000	74
Os02g0684100	0
Os02g0684150	0
Os02g0684300	54
Os02g0684400	6185
Os02g0684500	116
Os02g0684600	253
Os02g0684800	715
Os02g0684900	221
Os02g0685200	3495
Os02g0685350	3
Os02g0685600	72
Os02g0685750	1
Os02g0685900	0
Os02g0686100	77
Os02g0686300	213
Os02g0686400	1024
Os02g0686500	530
Os02g0686600	100
Os02g0686700	3
Os02g0686800	7
Os02g0687200	67
Os02g0687500	3997
Os02g0687550	6
Os02g0687600	251
Os02g0687900	111
Os02g0688000	10
Os02g0688200	0
Os02g0688500	253
Os02g0688900	715
Os02g0689000	0
Os02g0689066	4
Os02g0689132	10
Os02g0689200	253
Os02g0689500	39
Os02g0689550	3
Os02g0689600	6
Os02g0689700	227
Os02g0689800	1322
Os02g0689900	823
Os02g0690000	144
Os02g0690200	821
Os02g0690500	3
Os02g0690550	0
Os02g0690600	13
Os02g0690700	990
Os02g0690800	744
Os02g0691500	0
Os02g0691650	0
Os02g0691800	419
Os02g0691900	0
Os02g0692000	30
Os02g0692700	2980
Os02g0693000	861
Os02g0693200	826
Os02g0693400	1
Os02g0693450	0
Os02g0693500	14992
Os02g0693700	0
Os02g0694100	4
Os02g0694201	500
Os02g0694300	2116
Os02g0694400	1038
Os02g0694600	117
Os02g0694700	57
Os02g0694800	1536
Os02g0694900	11
Os02g0695050	0
Os02g0695200	2
Os02g0695600	40
Os02g0695700	456
Os02g0695800	344
Os02g0695900	0
Os02g0696200	0
Os02g0696500	40
Os02g0696600	7080
Os02g0696650	255
Os02g0696700	841
Os02g0696900	171
Os02g0697200	140
Os02g0697300	2571
Os02g0697400	1
Os02g0697450	0
Os02g0697500	2243
Os02g0697550	285
Os02g0697600	13
Os02g0697650	0
Os02g0697700	3075
Os02g0697800	1233
Os02g0697900	275
Os02g0698000	13292
Os02g0698100	92
Os02g0698800	0
Os02g0699000	1
Os02g0699150	0
Os02g0699300	549
Os02g0699400	3886
Os02g0699433	1
Os02g0699466	9
Os02g0699500	29
Os02g0699600	1643
Os02g0699700	25
Os02g0699800	783
Os02g0699824	0
Os02g0699836	5
Os02g0699850	20
Os02g0699900	1
Os02g0700000	1224
Os02g0700100	138
Os02g0700300	201
Os02g0700400	3873
Os02g0700500	150
Os02g0700600	734
Os02g0700700	20
Os02g0700901	0
Os02g0701300	33
Os02g0701600	4819
Os02g0701700	592
Os02g0701900	318
Os02g0702000	331
Os02g0702100	1
Os02g0702300	0
Os02g0702351	0
Os02g0702400	80
Os02g0702500	2184
Os02g0702600	2
Os02g0702700	57
Os02g0702800	3006
Os02g0703300	1733
Os02g0703600	1
Os02g0703700	0
Os02g0703800	0
Os02g0703900	457
Os02g0704000	805
Os02g0704131	0
Os02g0704262	1
Os02g0704300	5668
Os02g0704500	965
Os02g0704600	4058
Os02g0704800	1577
Os02g0704900	1334
Os02g0704933	0
Os02g0704966	269
Os02g0705000	301
Os02g0705100	31295
Os02g0705300	306
Os02g0705400	258
Os02g0705500	60
Os02g0705600	1133
Os02g0706400	1117
Os02g0706500	23
Os02g0706550	0
Os02g0706600	156
Os02g0706900	0
Os02g0707000	1
Os02g0707051	0
Os02g0707100	6218
Os02g0707200	17
Os02g0707900	159
Os02g0708000	0
Os02g0708100	2006
Os02g0708200	667
Os02g0708300	2603
Os02g0708400	328
Os02g0708500	17
Os02g0708600	1224
Os02g0709000	84
Os02g0709100	34
Os02g0709200	1151
Os02g0709300	0
Os02g0709350	1
Os02g0709400	3017
Os02g0709600	55
Os02g0709701	0
Os02g0709800	1359
Os02g0709900	675
Os02g0710102	63
Os02g0710201	0
Os02g0710300	0
Os02g0710500	5
Os02g0710550	3
Os02g0710700	0
Os02g0710800	180
Os02g0710900	156
Os02g0710950	0
Os02g0711000	776
Os02g0711100	156
Os02g0711200	133
Os02g0711300	2
Os02g0711400	643
Os02g0711900	279
Os02g0712000	1546
Os02g0712400	682
Os02g0712500	1
Os02g0712512	0
Os02g0712550	0
Os02g0712600	0
Os02g0712650	0
Os02g0712700	83
Os02g0712800	3
Os02g0713250	0
Os02g0713400	1455
Os02g0713500	0
Os02g0713700	3
Os02g0713801	0
Os02g0713900	2
Os02g0714000	678
Os02g0714100	86
Os02g0714200	41
Os02g0714300	221
Os02g0714500	597
Os02g0714600	376
Os02g0714700	157
Os02g0714801	0
Os02g0715000	0
Os02g0715200	37
Os02g0715225	0
Os02g0715250	0
Os02g0715300	330
Os02g0715400	934
Os02g0716100	392
Os02g0716500	22338
Os02g0716800	0
Os02g0716950	0
Os02g0717100	240
Os02g0717200	145
Os02g0717300	1768
Os02g0717400	2914
Os02g0717500	371
Os02g0717600	835
Os02g0717700	101
Os02g0717800	2364
Os02g0717900	312
Os02g0718000	306
Os02g0718600	27
Os02g0718900	3897
Os02g0719000	0
Os02g0719100	709
Os02g0719600	11
Os02g0719700	71
Os02g0719800	1546
Os02g0720000	1287
Os02g0720100	66
Os02g0720200	20
Os02g0720300	362
Os02g0720400	1
Os02g0720450	28
Os02g0720500	25
Os02g0720600	35
Os02g0720700	174
Os02g0720900	1022
Os02g0721000	0
Os02g0721100	0
Os02g0721200	0
Os02g0721600	3338
Os02g0721700	327
Os02g0721800	240
Os02g0721901	0
Os02g0722001	10
Os02g0722300	0
Os02g0722350	0
Os02g0722400	12
Os02g0722450	0
Os02g0722500	528
Os02g0722700	4115
Os02g0722800	712
Os02g0723200	67
Os02g0723300	442
Os02g0723400	41
Os02g0723600	0
Os02g0723700	635
Os02g0724000	101
Os02g0724100	0
Os02g0724450	0
Os02g0724500	8
Os02g0724600	678
Os02g0724850	3
Os02g0725000	36
Os02g0725100	2473
Os02g0725200	3285
Os02g0725300	1368
Os02g0725500	0
Os02g0725600	74
Os02g0725700	0
Os02g0725900	0
Os02g0726000	0
Os02g0726300	578
Os02g0726400	571
Os02g0726500	13
Os02g0726600	2062
Os02g0726700	69
Os02g0727100	23
Os02g0727200	220
Os02g0727300	370
Os02g0727400	0
Os02g0727500	4572
Os02g0727700	308
Os02g0727966	87
Os02g0728001	1
Os02g0728100	1268
Os02g0728300	0
Os02g0728401	0
Os02g0728500	334
Os02g0728600	823
Os02g0728700	191
Os02g0729100	88
Os02g0729200	30
Os02g0729300	1428
Os02g0729350	346
Os02g0729400	45843
Os02g0729500	242
Os02g0729700	25
Os02g0729801	0
Os02g0730000	1
Os02g0730050	0
Os02g0730075	0
Os02g0730100	6
Os02g0730300	1179
Os02g0730400	8
Os02g0730450	0
Os02g0730500	249
Os02g0730600	1
Os02g0730700	107
Os02g0730725	0
Os02g0730751	0
Os02g0730775	0
Os02g0730800	0
Os02g0730900	23
Os02g0731200	3710
Os02g0731400	64
Os02g0731500	367
Os02g0731600	17571
Os02g0731700	112
Os02g0731800	0
Os02g0731900	215
Os02g0732200	0
Os02g0732250	0
Os02g0732300	5
Os02g0732350	8
Os02g0732400	38
Os02g0732500	496
Os02g0732600	1
Os02g0732700	1303
Os02g0732800	0
Os02g0732900	1906
Os02g0733001	99
Os02g0733166	0
Os02g0733200	208
Os02g0733300	0
Os02g0733400	36
Os02g0733500	12
Os02g0733800	720
Os02g0733900	4
Os02g0734101	0
Os02g0734300	5066
Os02g0734400	460
Os02g0734500	0
Os02g0734600	1845
Os02g0734800	22
Os02g0734900	1829
Os02g0735100	542
Os02g0735150	2
Os02g0735200	7360
Os02g0735700	1210
Os02g0735800	224
