Gene	WT_rep1
Os02g0719000	0
Os02g0719100	854
Os02g0719600	11
Os02g0719700	117
Os02g0719800	2313
Os02g0720000	1201
Os02g0720100	48
Os02g0720200	35
Os02g0720300	503
Os02g0720400	2
Os02g0720450	115
Os02g0720500	42
Os02g0720600	78
Os02g0720700	273
Os02g0720900	855
Os02g0721000	0
Os02g0721100	0
Os02g0721200	0
Os02g0721600	4889
Os02g0721700	421
Os02g0721800	365
Os02g0721901	2
Os02g0722001	3
Os02g0722300	0
Os02g0722350	0
Os02g0722400	9
Os02g0722450	7
Os02g0722500	648
Os02g0722700	6220
Os02g0722800	949
Os02g0723200	234
Os02g0723300	525
Os02g0723400	152
Os02g0723600	2
Os02g0723700	872
Os02g0724000	177
Os02g0724100	0
Os02g0724450	0
Os02g0724500	15
Os02g0724600	694
Os02g0724850	12
Os02g0725000	160
Os02g0725100	3600
Os02g0725200	3348
Os02g0725300	1888
Os02g0725500	0
Os02g0725600	171
Os02g0725700	0
Os02g0725900	0
Os02g0726000	0
Os02g0726300	1382
Os02g0726400	910
Os02g0726500	44
Os02g0726600	1437
Os02g0726700	172
Os02g0727100	27
Os02g0727200	365
Os02g0727300	368
Os02g0727400	0
Os02g0727500	6146
Os02g0727700	368
Os02g0727966	67
Os02g0728001	5
Os02g0728100	1508
Os02g0728300	0
Os02g0728401	0
Os02g0728500	341
Os02g0728600	1227
Os02g0728700	376
Os02g0729100	128
Os02g0729200	79
Os02g0729300	1965
Os02g0729350	195
Os02g0729400	49430
Os02g0729500	200
Os02g0729700	12
Os02g0729801	0
Os02g0730000	12
Os02g0730050	0
Os02g0730075	0
Os02g0730100	6
Os02g0730300	1730
Os02g0730400	14
Os02g0730450	0
Os02g0730500	323
Os02g0730600	4
Os02g0730700	136
Os02g0730725	0
Os02g0730751	0
Os02g0730775	0
Os02g0730800	0
Os02g0730900	52
Os02g0731200	3553
Os02g0731400	49
Os02g0731500	167
Os02g0731600	18540
Os02g0731700	55
Os02g0731800	0
Os02g0731900	1215
Os02g0732200	1
Os02g0732250	0
Os02g0732300	1
Os02g0732350	7
Os02g0732400	72
Os02g0732500	740
Os02g0732600	6
Os02g0732700	1751
Os02g0732800	0
Os02g0732900	2317
Os02g0733001	123
Os02g0733166	0
Os02g0733200	162
Os02g0733300	0
Os02g0733400	19
Os02g0733500	29
Os02g0733800	616
Os02g0733900	5
Os02g0734101	0
Os02g0734300	5463
Os02g0734400	488
Os02g0734500	0
Os02g0734600	2968
Os02g0734800	55
Os02g0734900	2397
Os02g0735100	645
Os02g0735150	6
Os02g0735200	20702
Os02g0735700	2171
Os02g0735800	320
Os02g0735900	1470
Os02g0736100	3
Os02g0736150	0
Os02g0736200	1029
Os02g0736300	47
Os02g0736400	778
Os02g0736500	789
Os02g0736550	0
Os02g0736600	671
Os02g0736700	4
Os02g0736800	109
Os02g0736900	11
Os02g0737200	1
Os02g0737300	0
Os02g0737401	9
Os02g0737801	0
Os02g0737950	0
Os02g0738100	2
Os02g0738200	68
Os02g0738300	37
Os02g0738350	0
Os02g0738400	901
Os02g0738600	34
Os02g0738750	0
Os02g0738900	722
Os02g0738950	0
Os02g0739000	4833
Os02g0739100	381
Os02g0739400	53
Os02g0739600	4813
Os02g0739650	2
Os02g0739700	1
Os02g0739900	23
Os02g0740300	873
Os02g0740400	0
Os02g0740500	146
Os02g0740600	204
Os02g0740700	203
Os02g0740800	2
Os02g0740900	0
Os02g0741000	0
Os02g0741100	969
Os02g0741200	0
Os02g0741300	2257
Os02g0741400	3393
Os02g0741500	335
Os02g0741700	63
Os02g0741800	1
Os02g0741900	1400
Os02g0742000	11242
Os02g0742050	0
Os02g0742051	0
Os02g0742100	5188
Os02g0742200	874
Os02g0742351	1
Os02g0742500	604
Os02g0742700	31
Os02g0742800	10
Os02g0742900	1
Os02g0743100	563
Os02g0743200	106
Os02g0743400	0
Os02g0743450	0
Os02g0743500	1541
Os02g0743600	0
Os02g0743700	168
Os02g0743800	48
Os02g0743900	0
Os02g0744000	10028
Os02g0744100	1042
Os02g0744150	0
Os02g0744200	0
Os02g0744501	0
Os02g0744600	2
Os02g0744650	8
Os02g0744666	0
Os02g0744682	38
Os02g0744700	7462
Os02g0744800	0
Os02g0744851	2
Os02g0744900	61781
Os02g0745000	2219
Os02g0745100	795
Os02g0745200	202
Os02g0745250	0
Os02g0745300	0
Os02g0745400	457
Os02g0745600	2443
Os02g0745700	2675
Os02g0745800	78
Os02g0746000	795
Os02g0747400	16
Os02g0747500	21
Os02g0747600	1547
Os02g0747900	1
Os02g0748100	425
Os02g0748300	416
Os02g0748800	48
Os02g0749000	494
Os02g0749100	188
Os02g0749150	620
Os02g0749200	67
Os02g0749250	20
Os02g0749300	1554
Os02g0749400	503
Os02g0749450	472
Os02g0749500	731
Os02g0749700	1
Os02g0749800	1238
Os02g0749900	294
Os02g0750100	18227
Os02g0750400	383
Os02g0750500	359
Os02g0750600	1362
Os02g0750701	5
Os02g0750800	13
Os02g0750950	0
Os02g0751100	13
Os02g0751300	101
Os02g0751600	1396
Os02g0751800	240
Os02g0751900	0
Os02g0752000	382
Os02g0752200	0
Os02g0752250	0
Os02g0752300	3
Os02g0752600	0
Os02g0752701	1095
Os02g0752800	1776
Os02g0753000	10
Os02g0753200	870
Os02g0753300	460
Os02g0753400	0
Os02g0753500	1
Os02g0753700	30
Os02g0753800	1485
Os02g0753900	65
Os02g0754000	1379
Os02g0754100	1272
Os02g0754300	4072
Os02g0754400	0
Os02g0754450	0
Os02g0754500	57
Os02g0754600	21
Os02g0754650	0
Os02g0754700	496
Os02g0754800	381
Os02g0754900	2698
Os02g0755000	115
Os02g0755200	124
Os02g0755400	41
Os02g0755450	0
Os02g0755500	406
Os02g0755600	655
Os02g0755900	30
Os02g0756032	0
Os02g0756100	64
Os02g0756200	2
Os02g0756600	0
Os02g0756800	0
Os02g0756850	0
Os02g0757100	0
Os02g0757400	0
Os02g0757700	199
Os02g0757800	0
Os02g0757900	1767
Os02g0758000	191
Os02g0758100	625
Os02g0758200	15
Os02g0758800	55
Os02g0759000	39
Os02g0759200	0
Os02g0759400	443
Os02g0759500	96
Os02g0759600	2
Os02g0759700	34
Os02g0759800	3635
Os02g0759900	10530
Os02g0760000	511
Os02g0760200	28
Os02g0760300	18008
Os02g0760400	564
Os02g0760500	577
Os02g0760600	74
Os02g0761000	6562
Os02g0761100	17
Os02g0761150	0
Os02g0761200	92
Os02g0761300	0
Os02g0761400	2605
Os02g0761500	284
Os02g0761600	453
Os02g0761700	4571
Os02g0761900	2948
Os02g0762100	1126
Os02g0762200	21
Os02g0762300	483
Os02g0762400	3205
Os02g0762600	10
Os02g0762800	15
Os02g0763000	85
Os02g0763200	879
Os02g0763501	0
Os02g0763800	0
Os02g0763900	559
Os02g0764100	534
Os02g0764200	2
Os02g0764400	72
Os02g0764500	7779
Os02g0764700	3
Os02g0765400	0
Os02g0765600	0
Os02g0765800	0
Os02g0765900	0
Os02g0765925	0
Os02g0766000	4541
Os02g0766600	6584
Os02g0766700	2271
Os02g0766900	0
Os02g0767000	0
Os02g0767050	8
Os02g0767100	3
Os02g0767150	471
Os02g0767200	24
Os02g0767300	0
Os02g0767400	0
Os02g0767500	3972
Os02g0767600	0
Os02g0767700	556
Os02g0767800	4
Os02g0767900	265
Os02g0768000	0
Os02g0768100	14
Os02g0768200	1087
Os02g0768300	202
Os02g0768400	41
Os02g0768600	7527
Os02g0768700	671
Os02g0768750	580
Os02g0768800	874
Os02g0769100	979
Os02g0769200	29
Os02g0769700	1
Os02g0769800	249
Os02g0769900	193
Os02g0770000	1746
Os02g0770100	213
Os02g0770300	463
Os02g0770500	0
Os02g0770600	794
Os02g0770700	88
Os02g0770800	124
Os02g0771100	6917
Os02g0771200	746
Os02g0771400	9
Os02g0771450	2
Os02g0771500	0
Os02g0771600	3077
Os02g0771666	0
Os02g0771700	107
Os02g0771800	2750
Os02g0772000	0
Os02g0772100	0
Os02g0772150	0
Os02g0772200	0
Os02g0772300	94
Os02g0772500	809
Os02g0772600	0
Os02g0772650	0
Os02g0773200	45
Os02g0773300	3206
Os02g0773400	45
Os02g0773450	0
Os02g0773500	90
Os02g0773600	0
Os02g0773700	0
Os02g0773732	0
Os02g0773800	40
Os02g0774100	223
Os02g0774200	67
Os02g0774300	12
Os02g0774400	0
Os02g0774500	9
Os02g0774700	10
Os02g0774800	0
Os02g0775050	373
Os02g0775100	0
Os02g0775200	662
Os02g0775300	363
Os02g0775400	112
Os02g0775600	798
Os02g0775900	29
Os02g0776400	360
Os02g0776600	0
Os02g0776700	3120
Os02g0776800	451
Os02g0776900	3
Os02g0777100	4021
Os02g0777400	33
Os02g0777700	1742
Os02g0777800	3023
Os02g0778200	3949
Os02g0778300	1041
Os02g0778400	452
Os02g0778500	136
Os02g0778600	0
Os02g0778633	0
Os02g0778700	153
Os02g0778800	0
Os02g0778801	0
Os02g0778900	11
Os02g0779000	84
Os02g0779200	2784
Os02g0779300	103
Os02g0779400	0
Os02g0779500	280
Os02g0779650	2
Os02g0779850	0
Os02g0779900	0
Os02g0780000	0
Os02g0780200	0
Os02g0780500	14
Os02g0780536	0
Os02g0780550	1610
Os02g0780600	244
Os02g0780700	1001
Os02g0780800	519
Os02g0781000	36
Os02g0781300	0
Os02g0781400	4
Os02g0781600	230
Os02g0781700	2886
Os02g0781800	138
Os02g0781850	0
Os02g0781900	11
Os02g0781966	0
Os02g0782100	429
Os02g0782200	2235
Os02g0782300	2133
Os02g0782366	7
Os02g0782500	5
Os02g0782550	0
Os02g0782600	5585
Os02g0782700	3873
Os02g0782800	0
Os02g0782900	0
Os02g0783000	0
Os02g0783050	0
Os02g0783100	113
Os02g0783625	112
Os02g0783650	0
Os02g0783700	0
Os02g0784100	0
Os02g0784400	5
Os02g0784700	2057
Os02g0784900	967
Os02g0785000	0
Os02g0785200	0
Os02g0785600	0
Os02g0785700	0
Os02g0785800	3652
Os02g0785900	85
Os02g0786000	1447
Os02g0786200	7175
Os02g0786400	0
Os02g0786450	0
Os02g0786500	0
Os02g0786900	82
Os02g0787000	0
Os02g0787100	1724
Os02g0787200	12
Os02g0787250	0
Os02g0787300	561
Os02g0787500	548
Os02g0787533	12
Os02g0787600	971
Os02g0787700	0
Os02g0787800	5
Os02g0787966	1
Os02g0788133	47
Os02g0788300	1
Os02g0788400	2571
Os02g0788500	323
Os02g0788600	0
Os02g0788700	0
Os02g0788800	2688
Os02g0789100	7
Os02g0789150	0
Os02g0789400	2763
Os02g0789600	555
Os02g0789700	0
Os02g0790500	1288
Os02g0790600	10
Os02g0791200	966
Os02g0791300	0
Os02g0791400	0
Os02g0791450	0
Os02g0791500	22
Os02g0791700	199
Os02g0791800	760
Os02g0792000	1
Os02g0792100	222
Os02g0792500	0
Os02g0792600	159
Os02g0792800	16536
Os02g0792900	7578
Os02g0793000	394
Os02g0793100	121
Os02g0793150	0
Os02g0793200	122
Os02g0793300	366
Os02g0793400	7
Os02g0793500	33
Os02g0793600	0
Os02g0793700	12919
Os02g0793800	17
Os02g0793900	2730
Os02g0794000	122
Os02g0794300	203
Os02g0794400	6635
Os02g0794500	70
Os02g0794600	84
Os02g0794700	6238
Os02g0794900	614
Os02g0795000	560
Os02g0795100	0
Os02g0795200	0
Os02g0795300	4534
Os02g0795666	0
Os02g0795732	0
Os02g0795800	37
Os02g0795850	1
Os02g0795900	264
Os02g0796000	0
Os02g0796100	0
Os02g0796300	2504
Os02g0796400	95
Os02g0796500	1350
Os02g0796600	60
Os02g0796700	1534
Os02g0796900	443
Os02g0797100	0
Os02g0797200	1436
Os02g0797300	0
Os02g0797400	3
Os02g0797425	0
Os02g0797500	5910
Os02g0797600	12957
Os02g0797700	1386
Os02g0798000	281
Os02g0798100	546
Os02g0798200	11402
Os02g0798400	1
Os02g0798501	9
Os02g0798600	3766
Os02g0798700	373
Os02g0798800	14
Os02g0798900	98
Os02g0799000	400
Os02g0799100	53
Os02g0799300	189
Os02g0799400	22
Os02g0799600	297
Os02g0799700	370
Os02g0800000	2468
Os02g0800100	2487
Os02g0800300	0
Os02g0800400	0
Os02g0800500	318
Os02g0800600	0
Os02g0800700	0
Os02g0800800	0
Os02g0800900	0
Os02g0801000	0
Os02g0801100	0
Os02g0801200	484
Os02g0801255	0
Os02g0801300	21
Os02g0801450	6
Os02g0801600	0
Os02g0801700	0
Os02g0801900	2243
Os02g0802200	25
Os02g0802250	0
Os02g0802301	227
Os02g0802400	1822
Os02g0802500	6
Os02g0802575	0
Os02g0802700	960
Os02g0803200	345
Os02g0803225	107
Os02g0803250	10
Os02g0803300	135
Os02g0803400	1605
Os02g0803600	40
Os02g0803700	2553
Os02g0803800	0
Os02g0803900	0
Os02g0804100	1141
Os02g0804300	424
Os02g0804400	1141
Os02g0804500	1003
Os02g0804600	1260
Os02g0804800	295
Os02g0804900	12
Os02g0805000	323
Os02g0805100	54
Os02g0805200	262
Os02g0805250	45
Os02g0805300	37
Os02g0805400	33
Os02g0805500	1010
Os02g0805600	3095
Os02g0805700	266
Os02g0805800	6195
Os02g0805900	2117
Os02g0806000	1154
Os02g0806300	15
Os02g0806350	148
Os02g0806400	0
Os02g0806500	0
Os02g0806600	4219
Os02g0806700	5488
Os02g0806900	452
Os02g0807000	795
Os02g0807100	1127
Os02g0807200	0
Os02g0807300	109
Os02g0807600	337
Os02g0807700	1284
Os02g0807750	1005
Os02g0807800	41
Os02g0807900	1
Os02g0808000	0
Os02g0808100	0
Os02g0808300	0
Os02g0808350	0
Os02g0808500	3305
Os02g0808601	0
Os02g0808800	0
Os02g0809100	152
Os02g0809300	0
Os02g0809500	0
Os02g0809700	3
Os02g0809800	404
Os02g0809900	14
Os02g0810100	1934
Os02g0810200	2
Os02g0810300	612
Os02g0810400	4349
Os02g0810450	1647
Os02g0810500	12
Os02g0810600	3
Os02g0810900	9
Os02g0811000	1
Os02g0811101	11
Os02g0811200	0
Os02g0811400	0
Os02g0811501	0
Os02g0811600	37
Os02g0811650	0
Os02g0811800	19
Os02g0811902	0
Os02g0812000	0
Os02g0812400	1028
Os02g0812500	13
Os02g0812600	0
Os02g0812700	0
Os02g0813000	154
Os02g0813083	252
Os02g0813166	31
Os02g0813183	1
Os02g0813200	0
Os02g0813350	642
Os02g0813500	4207
Os02g0813600	16
Os02g0813800	673
Os02g0814000	11732
Os02g0814100	666
Os02g0814200	5
Os02g0814300	17
Os02g0814400	2802
Os02g0814600	27
Os02g0814700	1992
Os02g0814800	1674
Os02g0814900	467
Os02g0815000	1672
Os02g0815100	0
Os02g0815200	554
Os02g0815300	8126
Os02g0815400	6387
Os02g0815500	11252
Os02g0815600	483
Os02g0815700	3603
Os02g0815800	72
Os02g0815900	0
Os02g0815950	0
Os02g0816000	0
Os02g0816100	1685
Os02g0816200	723
Os02g0816300	165
Os02g0816400	8
Os02g0816500	557
Os02g0816600	18860
Os02g0816700	231
Os02g0816800	1674
Os02g0816900	4018
Os02g0817000	46
Os02g0817050	1
Os02g0817200	2
Os02g0817300	0
Os02g0817400	0
Os02g0817500	129
Os02g0817600	3309
Os02g0817700	4378
Os02g0817800	1500
Os02g0817900	914
Os02g0818000	25
Os02g0818450	15
Os02g0818500	43
Os02g0818601	0
Os02g0818700	442
Os02g0818800	420
Os02g0818900	6
Os02g0819000	0
Os02g0819100	648
Os02g0819200	423
Os02g0819300	4210
Os02g0819400	0
Os02g0819450	0
Os02g0819500	8962
Os02g0819600	618
Os02g0819700	320
Os02g0819900	272
Os02g0820000	2643
Os02g0820100	0
Os02g0820200	17
Os02g0820300	261
Os02g0820400	453
Os02g0820500	0
Os02g0820600	481
Os02g0820700	1723
Os02g0820800	1
Os02g0820900	1618
Os02g0821200	2013
Os02g0821400	528
Os02g0821600	6
Os02g0821800	374
Os02g0821900	2260
Os02g0822000	361
Os02g0822050	0
Os02g0822100	1387
Os02g0822150	0
Os02g0822200	1398
Os02g0822300	1911
Os02g0822400	0
Os02g0822450	0
Os02g0822500	8080
Os02g0822600	2670
Os02g0822800	582
Os02g0822900	11
Os02g0823000	493
Os02g0823050	5
Os02g0823100	14857
Os02g0823200	17
Os02g0823300	1943
Os02g0823400	1362
Os02g0823600	1537
Os02g0823700	1
Os02g0823800	1268
Os02g0823900	2056
Os02g0824000	147
Os02g0824100	0
Os02g0824300	422
Os02g0824350	0
Os02g0824400	1446
Os02g0824500	61
Os02g0824600	86
Os02g0824700	710
Os02g0824800	0
Os02g0824900	14
Os02g0825033	0
Os02g0825301	0
Os02g0825367	0
Os02g0825500	236
Os02g0825600	2162
Os02g0825650	1520
Os02g0825675	0
Os02g0825700	4
Os02g0825850	0
Os02g0826000	0
Os02g0826016	0
Os02g0826032	0
Os02g0826050	1
Os02g0826100	129
Os02g0826200	240
Os02g0826300	7
Os02g0826400	2189
Os02g0826500	3102
Os02g0826566	0
Os02g0826600	54
Os02g0826625	0
Os02g0826650	0
Os02g0826675	0
Os02g0826700	0
Os02g0827100	516
Os02g0827200	1071
Os02g0827300	9477
Os02g0827400	2862
Os02g0827500	1656
Os02g0827600	352
Os02g0827900	1261
Os02g0828100	685
Os02g0828200	3939
Os02g0828300	3
Os02g0828400	144
Os02g0828500	68
Os02g0828533	0
Os02g0828566	237
Os02g0828600	0
Os02g0828800	159
Os02g0828900	26
Os02g0829000	50
Os02g0829100	18
Os02g0829200	4239
Os02g0829400	364
Os02g0829500	2379
Os02g0829600	4651
Os02g0829800	324
Os02g0829850	44134
Os02g0829900	1151
Os02g0830000	55
Os02g0830100	4884
Os02g0830200	76
Os02g0830300	213
Os02g0830700	0
Os02g0830750	0
Os02g0830801	196
Os02g0830900	856
Os02g0831000	722
Os02g0831100	0
Os02g0831200	652
Os02g0831300	392
Os02g0831400	3
Os02g0831500	64
Os02g0831550	0
Os02g0831600	1124
Os02g0831700	99
Os02g0831800	208
Os02g0831900	0
Os02g0832000	8
Os02g0832100	280
Os02g0832150	78
Os02g0832200	1137
Os02g0832301	0
Os02g0832400	769
Os02g0832500	4682
Os02g0832600	1672
Os02g0832700	942
Os02g0832800	2347
Os02g0832900	0
Os02g0833000	0
Os02g0833050	42
Os02g0833100	333
Os02g0833200	269
Os02g0833300	727
Os02g0833400	1945
Os02g0833500	0
Os02g0833600	1297
Os02g0833900	1
Os02g0833975	0
Os02g0834000	2612
Os02g0834100	116
Os02g0834300	0
Os02g0834700	2058
Os02g0834800	22
Os03g0100010	0
Os03g0100020	39
Os03g0100030	20134
Os03g0100040	551
Os03g0100050	902
Os03g0100100	131
Os03g0100200	5524
Os03g0100300	185
Os03g0100400	1179
Os03g0100500	268
Os03g0100800	1
Os03g0100850	0
Os03g0100900	1078
Os03g0101000	360
Os03g0101100	2953
Os03g0101200	40
Os03g0101250	0
Os03g0101300	186
Os03g0101400	50
Os03g0101500	197
Os03g0101600	5145
Os03g0101700	845
Os03g0101800	3232
Os03g0101900	441
Os03g0102000	260
Os03g0102100	663
Os03g0102200	729
Os03g0102300	0
Os03g0102333	1
Os03g0102366	14
Os03g0102400	1295
Os03g0102500	0
Os03g0102600	81
Os03g0102700	3
Os03g0102775	0
Os03g0103000	0
Os03g0103033	0
Os03g0103100	0
Os03g0103200	653
Os03g0103300	145
Os03g0103400	172
Os03g0103600	0
Os03g0103800	3936
Os03g0103900	19
Os03g0103950	99
Os03g0104000	100
Os03g0104100	423
Os03g0104400	852
Os03g0104800	176
Os03g0104901	0
Os03g0105000	0
Os03g0105300	626
Os03g0105401	241
Os03g0105500	0
Os03g0105600	8
Os03g0105633	0
Os03g0105700	239
Os03g0105800	6
Os03g0106000	1881
Os03g0106200	84
Os03g0106300	2
Os03g0106350	0
Os03g0106400	7
Os03g0106500	0
Os03g0106550	7
Os03g0106700	0
Os03g0106800	0
Os03g0106850	0
Os03g0106900	0
Os03g0107000	630
Os03g0107100	0
Os03g0107300	0
Os03g0107400	131
Os03g0107500	4
Os03g0107600	478
Os03g0107700	147
Os03g0107800	5669
Os03g0107850	0
Os03g0107900	254
Os03g0108000	555
Os03g0108200	79
Os03g0108300	0
Os03g0108400	1517
Os03g0108500	362
Os03g0108600	4087
Os03g0108700	195
Os03g0108800	273
Os03g0109000	250
Os03g0109300	2211
Os03g0109400	182
Os03g0109450	0
Os03g0109500	324
Os03g0109600	2591
Os03g0109650	0
Os03g0109700	3278
Os03g0109800	4769
Os03g0109900	9717
Os03g0110300	1749
Os03g0110400	646
Os03g0110500	5
Os03g0110600	364
Os03g0110700	3
Os03g0110800	1
Os03g0110900	4878
Os03g0111000	46
Os03g0111100	917
Os03g0111200	0
Os03g0111300	4
Os03g0111400	115
Os03g0111500	1626
Os03g0111600	397
Os03g0111700	761
Os03g0111800	262
Os03g0112101	350
Os03g0112400	1129
Os03g0112600	174
Os03g0112700	2465
Os03g0112800	215
Os03g0112900	0
Os03g0113000	115
Os03g0113100	357
Os03g0113200	0
Os03g0113500	32
Os03g0113700	57
Os03g0113750	0
Os03g0113800	912
Os03g0113900	13
Os03g0114000	15
Os03g0114100	44
Os03g0114200	480
Os03g0114300	2823
Os03g0114400	25
Os03g0114550	0
Os03g0114800	122
Os03g0114900	66
Os03g0114950	0
Os03g0115000	4
Os03g0115100	1461
Os03g0115200	1503
Os03g0115300	149
Os03g0115350	1
Os03g0115400	715
Os03g0115500	921
Os03g0115700	2
Os03g0115800	0
Os03g0116000	108
Os03g0116300	363
Os03g0116316	3
Os03g0116333	0
Os03g0116366	0
Os03g0116400	79
Os03g0116500	878
Os03g0116600	10
Os03g0116700	307
Os03g0116800	365
Os03g0116850	0
Os03g0116900	339
Os03g0117000	5
Os03g0117100	64407
Os03g0117200	1111
Os03g0117300	171
Os03g0117800	1071
Os03g0117900	7
Os03g0118100	2
Os03g0118200	1083
Os03g0118400	146
Os03g0118425	0
Os03g0118600	668
Os03g0118700	0
Os03g0118800	608
Os03g0118900	193
Os03g0119000	795
Os03g0119100	0
Os03g0119300	220
Os03g0119400	0
Os03g0119500	4930
Os03g0119600	0
Os03g0119700	10
Os03g0119800	0
Os03g0119900	834
Os03g0119966	9
Os03g0120000	162
Os03g0120100	1110
Os03g0120200	216
Os03g0120300	19
Os03g0120350	4
Os03g0120400	68
Os03g0120800	0
Os03g0120900	211
Os03g0121200	48
Os03g0121250	0
Os03g0121300	0
Os03g0121700	347
Os03g0121800	3542
Os03g0122000	854
Os03g0122100	0
Os03g0122200	2034
Os03g0122300	241
Os03g0122600	4395
Os03g0122850	0
Os03g0123100	1135
Os03g0123200	247
Os03g0123300	784
Os03g0123500	5
Os03g0123600	1381
Os03g0123800	466
Os03g0124000	2021
Os03g0124033	3
Os03g0124100	0
Os03g0124200	713
Os03g0124300	2463
Os03g0124500	930
Os03g0124900	8
Os03g0125000	3167
Os03g0125100	450
Os03g0125300	2973
Os03g0125400	961
Os03g0125600	894
Os03g0125650	43
Os03g0125700	34
Os03g0125800	1734
Os03g0125900	7065
Os03g0126000	1487
Os03g0126100	1336
Os03g0126300	1182
Os03g0126450	0
Os03g0126600	645
Os03g0126700	444
Os03g0126800	0
Os03g0126825	1804
Os03g0126850	0
Os03g0126900	0
Os03g0127000	395
Os03g0127100	0
Os03g0127500	7
Os03g0127600	63
Os03g0127700	0
Os03g0127900	3270
Os03g0127950	487
Os03g0128000	13
Os03g0128100	2874
Os03g0128200	329
Os03g0128300	2
Os03g0128400	1361
Os03g0128500	113
Os03g0128600	0
Os03g0128700	1613
Os03g0128800	22651
Os03g0128932	2
Os03g0129000	565
Os03g0129100	497
Os03g0129200	1896
Os03g0129300	127887
Os03g0129400	543
Os03g0129800	1254
Os03g0129850	4
Os03g0129900	3394
Os03g0130100	127
Os03g0130200	1
Os03g0130300	468
Os03g0130350	0
Os03g0130400	1251
Os03g0130500	2321
Os03g0130550	0
Os03g0130700	260
Os03g0130750	201
Os03g0130800	2513
Os03g0130900	1215
Os03g0130950	27
Os03g0131000	17
Os03g0131100	5210
Os03g0131200	123093
Os03g0131300	779
Os03g0131333	0
Os03g0131400	216
Os03g0131500	1803
Os03g0131800	0
Os03g0131825	0
Os03g0131900	17
Os03g0131950	3
Os03g0132000	1713
Os03g0132200	34
Os03g0132250	19
Os03g0132300	106
Os03g0132550	0
Os03g0132800	1072
Os03g0132900	3446
Os03g0133000	726
Os03g0133100	1
Os03g0133300	582
Os03g0133400	513
Os03g0133500	13
Os03g0133650	0
Os03g0133800	0
Os03g0133825	0
Os03g0133850	0
Os03g0133875	0
Os03g0133900	4738
Os03g0134300	4789
Os03g0134500	42
Os03g0134550	0
Os03g0134600	0
Os03g0134800	0
Os03g0134900	0
Os03g0135100	0
Os03g0135150	0
Os03g0135200	20
Os03g0135300	2473
Os03g0135400	767
Os03g0135550	7
Os03g0135600	1462
Os03g0135700	0
Os03g0135800	6
Os03g0136200	1622
Os03g0136400	0
Os03g0136450	0
Os03g0136500	223
Os03g0136600	194
Os03g0136700	53
Os03g0136800	1565
Os03g0136900	2031
Os03g0137200	2153
Os03g0137300	2745
Os03g0137400	1067
Os03g0137500	845
Os03g0137600	827
Os03g0137700	2
Os03g0137750	0
Os03g0137800	19
Os03g0138000	605
Os03g0138100	1710
Os03g0138200	0
Os03g0138400	897
Os03g0138500	17
Os03g0138600	9
Os03g0138700	314
Os03g0138900	485
Os03g0139100	5212
Os03g0139200	1000
Os03g0139400	1077
Os03g0139500	1
Os03g0139600	0
Os03g0140100	834
Os03g0140200	453
Os03g0140300	4
Os03g0140400	1
Os03g0140500	144
Os03g0140650	37
Os03g0140700	8523
Os03g0140900	61
Os03g0141000	2124
Os03g0141100	2
Os03g0141200	28937
Os03g0141700	48
Os03g0141800	0
Os03g0142200	2
Os03g0142500	12
Os03g0142600	0
Os03g0142800	3035
Os03g0142900	3933
Os03g0143000	669
Os03g0143100	0
Os03g0143150	0
Os03g0143300	1338
Os03g0143400	115
Os03g0143532	0
Os03g0143600	1228
Os03g0143700	1858
Os03g0143800	928
Os03g0143900	20
Os03g0144000	461
Os03g0144100	49
Os03g0144300	0
Os03g0144500	0
Os03g0144700	231
Os03g0144800	166
Os03g0144951	0
Os03g0145050	0
Os03g0145102	0
Os03g0145150	0
Os03g0145200	6
Os03g0145300	88
Os03g0145500	2055
Os03g0145600	60
Os03g0145700	459
Os03g0145751	0
Os03g0145775	0
Os03g0145800	646
Os03g0145900	35
Os03g0146000	1947
Os03g0146100	478
Os03g0146200	387
Os03g0146300	239
Os03g0146400	5161
Os03g0146500	4806
Os03g0146600	242
Os03g0146900	0
Os03g0147001	8
Os03g0147150	79
Os03g0147400	3501
Os03g0147550	0
Os03g0147700	296
Os03g0147900	68
Os03g0148000	6
Os03g0148300	0
Os03g0148400	73
Os03g0148700	728
Os03g0148800	248
Os03g0149000	0
Os03g0149100	0
Os03g0149200	49
Os03g0149300	1235
Os03g0149400	110
Os03g0149700	1
Os03g0149800	7
Os03g0150200	0
Os03g0150500	0
Os03g0150550	0
Os03g0150600	1999
Os03g0150700	221
Os03g0150800	0
Os03g0150901	0
Os03g0151000	2
Os03g0151100	896
Os03g0151300	237
Os03g0151400	940
Os03g0151500	3
Os03g0151600	62
Os03g0151700	240
Os03g0151800	2386
Os03g0151850	0
Os03g0151900	2096
Os03g0152000	65
Os03g0152100	363
Os03g0152300	1
Os03g0152400	1393
Os03g0152500	0
Os03g0152600	5111
Os03g0152700	635
Os03g0152800	1013
Os03g0152900	36
Os03g0153000	410
Os03g0153100	61
Os03g0153400	1512
Os03g0153500	463
Os03g0153900	217
Os03g0154000	519
Os03g0154100	250
Os03g0154300	0
Os03g0154700	311
Os03g0154750	0
Os03g0155000	1
Os03g0155300	11
Os03g0155500	0
Os03g0155566	0
Os03g0155700	2
Os03g0155900	0
Os03g0156000	0
Os03g0156300	0
Os03g0156500	1345
Os03g0156600	3
Os03g0156700	741
Os03g0157000	1
