Gene	EmBPOE4_rep4
Os01g0565800	1
Os01g0565900	541
Os01g0566000	6
Os01g0566050	71
Os01g0566100	10
Os01g0566200	7
Os01g0566500	10
Os01g0566800	3628
Os01g0566900	5534
Os01g0567200	2
Os01g0567400	635
Os01g0567500	0
Os01g0567533	0
Os01g0567600	1
Os01g0568400	0
Os01g0568800	0
Os01g0568950	0
Os01g0569200	0
Os01g0569800	0
Os01g0570500	3065
Os01g0570601	0
Os01g0570700	936
Os01g0570800	1132
Os01g0571000	300
Os01g0571100	0
Os01g0571133	5
Os01g0571166	9
Os01g0571200	287
Os01g0571300	7
Os01g0571500	0
Os01g0571700	696
Os01g0571766	116
Os01g0571800	3
Os01g0572100	187
Os01g0572200	0
Os01g0572300	84
Os01g0572700	92
Os01g0572966	0
Os01g0574400	174
Os01g0574451	0
Os01g0574500	1661
Os01g0574550	0
Os01g0574600	577
Os01g0574800	995
Os01g0575000	3278
Os01g0575200	50
Os01g0575400	0
Os01g0575500	1183
Os01g0575701	0
Os01g0575801	17
Os01g0575901	0
Os01g0576000	13
Os01g0576050	6
Os01g0576100	0
Os01g0577300	1
Os01g0577450	1
Os01g0577600	0
Os01g0578000	217
Os01g0578200	0
Os01g0578500	39
Os01g0578700	335
Os01g0578800	0
Os01g0579000	0
Os01g0579600	53
Os01g0579800	66
Os01g0579900	463
Os01g0580000	837
Os01g0580100	21
Os01g0580150	0
Os01g0580200	18
Os01g0580300	208
Os01g0580400	0
Os01g0580500	12
Os01g0580800	2296
Os01g0581300	7641
Os01g0581400	1335
Os01g0581800	5
Os01g0581900	82
Os01g0582400	718
Os01g0582600	2031
Os01g0583100	7335
Os01g0583200	52
Os01g0583300	0
Os01g0583525	2
Os01g0583600	24
Os01g0583700	0
Os01g0583900	0
Os01g0584032	2
Os01g0584100	3
Os01g0584200	0
Os01g0584250	35
Os01g0584300	177
Os01g0584800	53
Os01g0584900	96
Os01g0585100	1364
Os01g0585200	2
Os01g0585300	113246
Os01g0585400	10
Os01g0585600	21
Os01g0585650	0
Os01g0585700	3228
Os01g0586000	0
Os01g0586450	0
Os01g0586600	373
Os01g0586800	0
Os01g0586801	0
Os01g0587000	2696
Os01g0587150	0
Os01g0587300	58
Os01g0587400	133
Os01g0587500	9
Os01g0587900	0
Os01g0588000	16
Os01g0588100	0
Os01g0588200	14
Os01g0588300	0
Os01g0588400	1
Os01g0588500	220
Os01g0588550	0
Os01g0588600	0
Os01g0588700	979
Os01g0588800	690
Os01g0588900	29698
Os01g0589000	1748
Os01g0589100	208
Os01g0589200	139
Os01g0589300	1087
Os01g0589400	40
Os01g0589500	2531
Os01g0589700	188
Os01g0589800	8671
Os01g0589900	2
Os01g0590100	0
Os01g0590200	249
Os01g0590300	3
Os01g0590700	65
Os01g0590800	3
Os01g0590900	1724
Os01g0591000	402
Os01g0591250	0
Os01g0591300	2277
Os01g0592500	0
Os01g0592900	47
Os01g0593000	581
Os01g0593100	0
Os01g0593200	206
Os01g0593500	11
Os01g0593600	507
Os01g0593700	0
Os01g0593900	0
Os01g0594300	25
Os01g0594500	0
Os01g0594600	0
Os01g0594650	2
Os01g0594800	127
Os01g0594900	0
Os01g0595001	0
Os01g0595100	978
Os01g0595201	2
Os01g0595300	207
Os01g0595400	1047
Os01g0595600	360
Os01g0595725	0
Os01g0595800	0
Os01g0595900	0
Os01g0596001	0
Os01g0596100	0
Os01g0596201	0
Os01g0596300	0
Os01g0596425	0
Os01g0596500	0
Os01g0596600	0
Os01g0596700	0
Os01g0597400	0
Os01g0597600	75
Os01g0597701	0
Os01g0597800	0
Os01g0598000	0
Os01g0598200	0
Os01g0598400	45
Os01g0598600	179
Os01g0598900	0
Os01g0599550	2090
Os01g0599900	0
Os01g0600000	1062
Os01g0600200	1529
Os01g0600300	729
Os01g0600400	236
Os01g0600500	786
Os01g0600900	570332
Os01g0601000	272
Os01g0601200	9
Os01g0601625	23
Os01g0601651	0
Os01g0601675	0
Os01g0601700	20
Os01g0602200	0
Os01g0602400	5
Os01g0602433	0
Os01g0602466	41
Os01g0602500	0
Os01g0602600	4
Os01g0602800	312
Os01g0603000	218
Os01g0603100	3
Os01g0603200	0
Os01g0603300	3837
Os01g0603500	272
Os01g0603700	21
Os01g0603800	52
Os01g0604000	6
Os01g0604100	99
Os01g0604150	0
Os01g0604500	229
Os01g0604550	12
Os01g0604600	46
Os01g0604700	1157
Os01g0604900	1
Os01g0605000	15
Os01g0605100	0
Os01g0605300	0
Os01g0605400	1
Os01g0605500	1
Os01g0605650	371
Os01g0605700	267
Os01g0606000	264
Os01g0606050	77
Os01g0606133	0
Os01g0606166	0
Os01g0606200	0
Os01g0606400	430
Os01g0606900	14
Os01g0607000	20
Os01g0607100	8
Os01g0607200	116
Os01g0607250	0
Os01g0607300	42
Os01g0607400	3912
Os01g0607600	10
Os01g0607800	317
Os01g0607900	119
Os01g0608000	0
Os01g0608101	7
Os01g0608200	0
Os01g0608300	0
Os01g0608400	0
Os01g0608900	0
Os01g0609000	0
Os01g0609200	3
Os01g0609300	131
Os01g0609501	0
Os01g0609700	0
Os01g0609900	7
Os01g0610100	2310
Os01g0610300	1082
Os01g0610400	107
Os01g0610500	501
Os01g0610600	503
Os01g0610700	638
Os01g0610800	12
Os01g0611000	128
Os01g0611050	0
Os01g0611100	69
Os01g0611300	36
Os01g0611900	64
Os01g0611950	0
Os01g0612000	609
Os01g0612200	1411
Os01g0612350	0
Os01g0612425	3
Os01g0612500	47
Os01g0612600	2758
Os01g0612700	56
Os01g0612750	0
Os01g0612800	338
Os01g0612900	1248
Os01g0613100	0
Os01g0613300	358
Os01g0613500	0
Os01g0613800	75
Os01g0613900	1075
Os01g0614300	1
Os01g0614400	0
Os01g0614500	481
Os01g0614700	6
Os01g0614750	0
Os01g0614900	1485
Os01g0615000	583
Os01g0615050	0
Os01g0615100	14
Os01g0615200	15
Os01g0615250	0
Os01g0615300	5
Os01g0615400	0
Os01g0615500	2
Os01g0615850	0
Os01g0616100	1237
Os01g0616300	7
Os01g0616333	0
Os01g0616366	0
Os01g0616400	499
Os01g0616500	147
Os01g0616600	5
Os01g0616800	194
Os01g0616900	0
Os01g0617200	0
Os01g0617500	1106
Os01g0617600	24
Os01g0617650	8
Os01g0617700	41
Os01g0617800	100
Os01g0617900	1894
Os01g0618000	16
Os01g0618100	232
Os01g0618200	420
Os01g0618300	1
Os01g0618400	364
Os01g0618500	476
Os01g0618700	35
Os01g0618800	14593
Os01g0618900	190
Os01g0619000	1473
Os01g0619800	309
Os01g0619900	625
Os01g0620100	161
Os01g0620301	272
Os01g0620400	0
Os01g0620800	13
Os01g0620900	33
Os01g0621200	16
Os01g0621300	2685
Os01g0621400	6
Os01g0621500	0
Os01g0621600	18
Os01g0621700	927
Os01g0621900	5892
Os01g0622000	0
Os01g0622033	20
Os01g0622066	0
Os01g0622100	0
Os01g0622300	291
Os01g0622400	0
Os01g0622500	191
Os01g0622600	668
Os01g0622700	2943
Os01g0622800	3
Os01g0622901	1
Os01g0623000	0
Os01g0623200	478
Os01g0623500	120
Os01g0623550	0
Os01g0623600	0
Os01g0623750	0
Os01g0623900	10
Os01g0624000	207
Os01g0624400	0
Os01g0624500	2762
Os01g0624700	8
Os01g0625200	159
Os01g0625300	124
Os01g0625900	31
Os01g0626100	1
Os01g0626200	756
Os01g0626300	411
Os01g0626400	12
Os01g0626500	165
Os01g0626900	2757
Os01g0627400	127
Os01g0627450	0
Os01g0627500	133
Os01g0627550	5
Os01g0627600	0
Os01g0627701	0
Os01g0627800	120
Os01g0627900	0
Os01g0627916	0
Os01g0627933	584
Os01g0627967	1
Os01g0628000	0
Os01g0628700	1453
Os01g0628900	0
Os01g0628950	0
Os01g0629000	0
Os01g0629400	5664
Os01g0629500	0
Os01g0629600	2
Os01g0629750	2100
Os01g0629900	747
Os01g0630000	0
Os01g0630101	0
Os01g0630200	0
Os01g0630300	4
Os01g0630900	1
Os01g0631100	349
Os01g0631200	1347
Os01g0631400	4
Os01g0631500	49
Os01g0631700	49
Os01g0631800	0
Os01g0631900	2
Os01g0632000	0
Os01g0632100	0
Os01g0632700	367
Os01g0633000	29698
Os01g0633100	1625
Os01g0633200	1341
Os01g0633400	44
Os01g0633500	1
Os01g0633900	40
Os01g0634300	28
Os01g0634500	0
Os01g0634600	0
Os01g0634900	8
Os01g0635000	1
Os01g0635200	3398
Os01g0635400	358
Os01g0635550	1613
Os01g0635600	0
Os01g0635800	0
Os01g0636400	14
Os01g0636500	0
Os01g0636600	89
Os01g0636700	1261
Os01g0637100	0
Os01g0637300	3
Os01g0637500	98
Os01g0637600	1758
Os01g0637666	0
Os01g0637800	18
Os01g0638000	1
Os01g0638600	377
Os01g0638800	0
Os01g0639100	1077
Os01g0639200	490
Os01g0639600	57
Os01g0639900	619341
Os01g0640000	2
Os01g0640100	0
Os01g0640200	0
Os01g0640400	0
Os01g0640600	0
Os01g0640700	434
Os01g0640800	522
Os01g0641000	653
Os01g0641100	565
Os01g0641700	2079
Os01g0641750	0
Os01g0641800	18
Os01g0642000	305
Os01g0642100	1539
Os01g0642200	35484
Os01g0642600	1
Os01g0642700	0
Os01g0642801	0
Os01g0642900	25
Os01g0643300	16
Os01g0643450	0
Os01g0643600	0
Os01g0643800	127
Os01g0643825	0
Os01g0643900	0
Os01g0644000	23
Os01g0644200	2
Os01g0644400	0
Os01g0644500	0
Os01g0644600	247
Os01g0644900	0
Os01g0645000	19
Os01g0645200	12487
Os01g0645400	6
Os01g0645650	0
Os01g0645900	49
Os01g0646000	0
Os01g0646300	17
Os01g0646700	911
Os01g0646800	222
Os01g0647000	885
Os01g0647100	0
Os01g0647150	0
Os01g0647200	737
Os01g0647700	140
Os01g0647800	145
Os01g0647850	393
Os01g0648000	1
Os01g0648225	0
Os01g0648500	368
Os01g0648600	23
Os01g0648700	7
Os01g0649000	110
Os01g0649100	1090
Os01g0649200	154
Os01g0649400	0
Os01g0649566	0
Os01g0649732	0
Os01g0649900	62
Os01g0649950	0
Os01g0650000	39
Os01g0650100	42
Os01g0650200	303
Os01g0650700	492
Os01g0650800	8
Os01g0650900	0
Os01g0650950	0
Os01g0651000	0
Os01g0651100	7
Os01g0651150	12
Os01g0651200	0
Os01g0651300	5
Os01g0651350	162
Os01g0651400	296
Os01g0651450	0
Os01g0651500	5
Os01g0651800	0
Os01g0651866	0
Os01g0651932	0
Os01g0652000	0
Os01g0652100	12
Os01g0652200	0
Os01g0652300	0
Os01g0652375	1
Os01g0652450	0
Os01g0652600	2011
Os01g0652700	2
Os01g0652800	39
Os01g0653100	0
Os01g0653200	0
Os01g0653300	0
Os01g0653350	0
Os01g0653500	0
Os01g0653601	0
Os01g0653700	295
Os01g0653800	708
Os01g0654100	258
Os01g0654200	664
Os01g0654300	513
Os01g0654400	0
Os01g0654450	0
Os01g0654500	1822
Os01g0654800	6
Os01g0654900	0
Os01g0655250	39
Os01g0655300	1336
Os01g0655400	1974
Os01g0655500	1775
Os01g0655800	1824
Os01g0656200	30
Os01g0656250	4
Os01g0656300	1
Os01g0656400	89
Os01g0656600	459
Os01g0656900	19
Os01g0657000	0
Os01g0657100	0
Os01g0657250	0
Os01g0657400	0
Os01g0657801	0
Os01g0658300	0
Os01g0658400	11993
Os01g0658500	1669
Os01g0658600	0
Os01g0658700	1
Os01g0658800	0
Os01g0658900	116
Os01g0659200	3536
Os01g0659800	12
Os01g0659900	151
Os01g0660000	0
Os01g0660100	0
Os01g0660200	59
Os01g0660300	181
Os01g0660400	0
Os01g0660450	0
Os01g0660500	0
Os01g0660550	197
Os01g0660700	0
Os01g0660800	4
Os01g0660900	193
Os01g0661000	53
Os01g0661200	0
Os01g0661400	24
Os01g0661500	1439
Os01g0661601	1532
Os01g0661650	3
Os01g0661700	0
Os01g0661750	0
Os01g0662300	5840
Os01g0662600	57786
Os01g0662700	1247
Os01g0662800	0
Os01g0663051	2785
Os01g0663300	31
Os01g0663400	457
Os01g0663500	542
Os01g0663800	3410
Os01g0664000	806
Os01g0664100	936
Os01g0664200	13
Os01g0664500	2672
Os01g0665200	1416
Os01g0665250	0
Os01g0665300	1022
Os01g0665400	104
Os01g0665500	69
Os01g0665750	16
Os01g0665900	255
Os01g0666000	33
Os01g0666101	0
Os01g0666200	197
Os01g0666400	395
Os01g0666500	316
Os01g0666600	21873
Os01g0666800	711
Os01g0666950	389
Os01g0667000	1
Os01g0667100	419
Os01g0667200	211
Os01g0667400	0
Os01g0667550	0
Os01g0667600	18
Os01g0667700	2248
Os01g0667750	0
Os01g0667800	164
Os01g0667900	367
Os01g0668000	2191
Os01g0668100	179
Os01g0668200	2
Os01g0668300	131
Os01g0668400	29
Os01g0668500	0
Os01g0668600	48
Os01g0668700	54
Os01g0668901	0
Os01g0669100	86
Os01g0670100	1
Os01g0670500	2
Os01g0670600	0
Os01g0670800	458
Os01g0672100	29
Os01g0672166	1
Os01g0672201	6
Os01g0672300	773
Os01g0672400	2319
Os01g0672500	457
Os01g0672700	664
Os01g0672800	157
Os01g0673300	223
Os01g0673400	0
Os01g0673500	2224
Os01g0673600	3826
Os01g0673700	56
Os01g0673800	1861
Os01g0673900	379
Os01g0674000	612
Os01g0674100	31
Os01g0674125	0
Os01g0674150	82
Os01g0674400	139
Os01g0674500	813
Os01g0674700	1245
Os01g0674800	289
Os01g0675000	8
Os01g0675100	13809
Os01g0675400	0
Os01g0675500	1055
Os01g0675700	2876
Os01g0675800	71
Os01g0675933	0
Os01g0676200	328
Os01g0676800	0
Os01g0676900	1
Os01g0677000	5
Os01g0677100	0
Os01g0677400	2
Os01g0677500	0
Os01g0677900	6
Os01g0678000	0
Os01g0678050	0
Os01g0678100	174
Os01g0678400	0
Os01g0678500	1424
Os01g0678600	8696
Os01g0678700	151
Os01g0678800	7
Os01g0679000	58
Os01g0679500	1
Os01g0679550	4
Os01g0679600	378
Os01g0679700	1768
Os01g0679900	1476
Os01g0680000	0
Os01g0680100	0
Os01g0680200	5
Os01g0680400	1718
Os01g0680500	30
Os01g0680600	0
Os01g0680650	29
Os01g0680700	5482
Os01g0680900	53
Os01g0680950	1
Os01g0681000	67
Os01g0681050	0
Os01g0681100	0
Os01g0681150	0
Os01g0681200	113
Os01g0681332	0
Os01g0681400	436
Os01g0681600	87
Os01g0681650	1
Os01g0681700	168
Os01g0681800	50
Os01g0682001	17
Os01g0682200	276
Os01g0682500	23525
Os01g0682700	3
Os01g0683100	386
Os01g0683400	86
Os01g0683550	0
Os01g0683600	1632
Os01g0683700	14
Os01g0683800	0
Os01g0684200	543
Os01g0684301	0
Os01g0684800	3
Os01g0684900	678
Os01g0685100	261
Os01g0685200	9
Os01g0685300	6
Os01g0685400	26
Os01g0685500	168
Os01g0685600	3
Os01g0685650	6
Os01g0685800	0
Os01g0685850	0
Os01g0685900	11
Os01g0686000	118
Os01g0686100	787
Os01g0686200	267
Os01g0686300	0
Os01g0686400	354
Os01g0686500	0
Os01g0686600	0
Os01g0686650	1
Os01g0686700	200
Os01g0686800	723
Os01g0687150	6
Os01g0687300	1478
Os01g0687400	79
Os01g0687450	0
Os01g0687500	454
Os01g0687600	170
Os01g0687700	380
Os01g0687800	40
Os01g0687850	0
Os01g0688000	28
Os01g0688200	147
Os01g0688300	11
Os01g0688600	282
Os01g0688700	0
Os01g0688900	22
Os01g0689000	43
Os01g0689451	3923
Os01g0689600	207
Os01g0689800	612
Os01g0689900	1731
Os01g0689975	0
Os01g0690200	33
Os01g0690333	0
Os01g0690600	5
Os01g0690800	231
Os01g0690900	3
Os01g0691000	2
Os01g0691050	13
Os01g0691100	0
Os01g0691200	1
Os01g0691300	0
Os01g0691400	54
Os01g0691500	1422
Os01g0691600	1952
Os01g0691700	2678
Os01g0692000	33
Os01g0692050	0
Os01g0692100	0
Os01g0692200	505
Os01g0692300	5475
Os01g0692400	230
Os01g0692500	0
Os01g0692600	23
Os01g0692700	3129
Os01g0693100	0
Os01g0693300	119
Os01g0693400	1944
Os01g0693466	0
Os01g0693532	0
Os01g0693700	9
Os01g0693800	2097
Os01g0693900	1292
Os01g0694000	26
Os01g0694050	3
Os01g0694100	23
Os01g0694200	601
Os01g0694300	1268
Os01g0694400	117
Os01g0694500	0
Os01g0694800	7
Os01g0694900	355
Os01g0695100	3439
Os01g0695200	1505
Os01g0695300	15320
Os01g0695600	363
Os01g0695625	0
Os01g0695700	3485
Os01g0695800	42
Os01g0695900	0
Os01g0696000	619
Os01g0696100	0
Os01g0696500	6
Os01g0696600	0
Os01g0696701	21
Os01g0696800	128
Os01g0697100	149
Os01g0697250	0
Os01g0697400	1
Os01g0697700	0
Os01g0698000	387
Os01g0698100	1482
Os01g0698200	0
Os01g0698300	227
Os01g0698800	0
Os01g0698900	0
Os01g0699100	124
Os01g0699400	23
Os01g0699450	0
Os01g0699500	0
Os01g0699600	35
Os01g0699900	9
Os01g0699950	0
Os01g0700000	4542
Os01g0700100	10496
Os01g0700200	214
Os01g0700300	0
Os01g0700400	0
Os01g0700500	0
Os01g0700900	0
Os01g0701100	0
Os01g0701300	0
Os01g0701350	0
Os01g0701400	0
Os01g0701500	0
Os01g0701600	0
Os01g0701700	201
Os01g0701900	162
Os01g0702000	45
Os01g0702300	0
Os01g0702400	477
Os01g0702450	4
Os01g0702500	13
Os01g0702700	15
Os01g0702900	0
Os01g0703000	0
Os01g0703300	34
Os01g0703400	10129
Os01g0703600	2
Os01g0703800	0
Os01g0704000	0
Os01g0704100	528
Os01g0704200	339
Os01g0704300	353
Os01g0704400	1155
Os01g0704700	2069
Os01g0705000	37
Os01g0705100	0
Os01g0705200	89
Os01g0705300	1849
Os01g0705400	2
Os01g0705500	629
Os01g0705700	11
Os01g0705750	0
Os01g0705800	0
Os01g0706000	663
Os01g0706100	3
Os01g0706200	4
Os01g0706266	0
Os01g0706332	0
Os01g0706400	625
Os01g0706500	26
Os01g0706600	48
Os01g0706700	711
Os01g0706800	106
Os01g0706900	1276
Os01g0707300	3872
Os01g0707500	11
Os01g0708000	912
Os01g0708100	4
Os01g0708201	0
Os01g0708300	228
Os01g0708500	55
Os01g0708600	452
Os01g0708700	0
Os01g0708900	166
Os01g0709000	0
Os01g0709100	0
Os01g0709400	314
Os01g0709500	7032
Os01g0709750	0
Os01g0710000	1077
Os01g0710100	1
Os01g0710200	172
Os01g0710250	51
Os01g0710300	0
Os01g0710700	883
Os01g0710800	1074
Os01g0711000	249
Os01g0711050	0
Os01g0711100	773
Os01g0711200	66
Os01g0711400	198263
Os01g0711500	1464
Os01g0711600	262
Os01g0711800	0
Os01g0711900	0
Os01g0712500	3
Os01g0712501	0
Os01g0712600	0
Os01g0712700	488
Os01g0712800	0
Os01g0713200	60
Os01g0713600	45
Os01g0713800	0
Os01g0713900	1
Os01g0714100	456
Os01g0714225	0
Os01g0714600	85
Os01g0714800	2
Os01g0714900	638
Os01g0715000	1749
Os01g0715100	0
Os01g0715201	0
Os01g0715400	1116
Os01g0715500	2
Os01g0715600	2
Os01g0715700	2
Os01g0715800	694
Os01g0715900	1
Os01g0716200	23
Os01g0716300	24
Os01g0716400	930
Os01g0716450	10
Os01g0716500	12
Os01g0716800	2252
Os01g0717000	1096
Os01g0717301	0
Os01g0717400	838
Os01g0717501	0
Os01g0717601	3
Os01g0717650	9
Os01g0717700	686
Os01g0718000	78
Os01g0718300	454
Os01g0718500	7
Os01g0718700	12
Os01g0718900	329
Os01g0719000	46
Os01g0719100	6715
Os01g0719125	2
Os01g0719150	0
Os01g0719200	0
Os01g0719300	34
Os01g0719350	0
Os01g0719400	48
Os01g0719600	144
Os01g0719700	8542
Os01g0719800	2638
Os01g0719900	3
Os01g0720000	0
Os01g0720300	925
Os01g0720400	5199
Os01g0720500	187380
Os01g0720600	821
Os01g0720700	2138
Os01g0720800	132
Os01g0720801	24
Os01g0720900	0
Os01g0721000	757
Os01g0721100	162
Os01g0721200	0
Os01g0721300	28
Os01g0721400	63
Os01g0721500	87
Os01g0721700	106
Os01g0721800	1
Os01g0721900	780
Os01g0722100	85
Os01g0722300	0
Os01g0722425	0
Os01g0722550	0
Os01g0722700	10
Os01g0722800	456
Os01g0723000	0
Os01g0723025	0
Os01g0723100	248
Os01g0723200	202
Os01g0723400	2348
Os01g0723500	1
Os01g0723600	42
Os01g0723700	19
Os01g0723800	597
Os01g0724400	0
Os01g0724450	1
Os01g0724500	150
Os01g0724700	3
Os01g0725000	291
Os01g0725400	4
Os01g0725600	326
Os01g0725800	11730
Os01g0725900	0
Os01g0726001	513
Os01g0726100	1
Os01g0726400	114
Os01g0726700	4
Os01g0727100	5
Os01g0727200	112
Os01g0727400	12
Os01g0727500	26
Os01g0727600	0
Os01g0727700	16
Os01g0727800	18
Os01g0727820	26
Os01g0727840	1
Os01g0727900	51
Os01g0728000	15
Os01g0728100	9
Os01g0728150	10
Os01g0728200	10
Os01g0728250	1
Os01g0728300	3
Os01g0728325	0
Os01g0728350	0
Os01g0728375	0
Os01g0728400	823
Os01g0728700	2
Os01g0728900	172
Os01g0729100	183
Os01g0729200	343
Os01g0729400	2
Os01g0729500	43
Os01g0729600	0
Os01g0729700	0
Os01g0729900	276
Os01g0729950	0
Os01g0730100	9
Os01g0730200	304
Os01g0730300	1778
Os01g0730400	0
Os01g0730450	0
Os01g0730500	16718
Os01g0730600	0
Os01g0730700	21
Os01g0730800	3884
Os01g0730900	1
Os01g0731000	1162
Os01g0731100	2283
Os01g0731150	0
Os01g0731201	205
Os01g0731600	1
Os01g0731700	0
Os01g0731800	14
Os01g0732000	409
Os01g0732100	290
Os01g0732200	1081
Os01g0732300	37
Os01g0732700	4
Os01g0732801	273
Os01g0733001	145
Os01g0733100	1
Os01g0733200	22
Os01g0733500	47
Os01g0733600	264
Os01g0733700	0
Os01g0733801	0
Os01g0734000	4
Os01g0734100	237
Os01g0734150	0
Os01g0734200	0
Os01g0734333	1
Os01g0734399	0
Os01g0734466	472
Os01g0734501	20
Os01g0734600	5262
Os01g0734800	360
Os01g0735300	22
Os01g0735450	0
Os01g0735500	3
Os01g0735900	3
Os01g0736000	2
Os01g0736100	39
Os01g0736300	5
Os01g0736400	48
Os01g0736450	0
Os01g0736500	1
Os01g0736551	56
Os01g0736600	0
Os01g0736900	3718
Os01g0737000	4
Os01g0737100	0
Os01g0737300	50
Os01g0737401	109
Os01g0737500	6
Os01g0737550	0
Os01g0737600	0
Os01g0737700	0
Os01g0737800	1266
Os01g0737900	151
Os01g0738000	145
Os01g0738100	4
Os01g0738300	13
Os01g0738400	0
Os01g0738500	230
Os01g0738600	1179
Os01g0738800	114
Os01g0738900	133
Os01g0739000	346
Os01g0739200	734
Os01g0739300	315
Os01g0739400	579
Os01g0739500	1176
Os01g0739700	19
Os01g0740000	0
Os01g0740150	0
Os01g0740300	428
Os01g0740350	42
Os01g0740400	2
Os01g0740500	202
Os01g0740600	180
Os01g0740650	77
Os01g0740651	0
Os01g0740700	13
Os01g0740800	0
Os01g0741200	1
Os01g0741250	1
Os01g0741300	0
Os01g0741900	399
Os01g0742000	23
Os01g0742100	3
Os01g0742200	0
Os01g0742250	0
Os01g0742300	0
Os01g0742350	0
Os01g0742400	40
Os01g0742500	4600
Os01g0742766	17
Os01g0743100	20
Os01g0743150	0
Os01g0743200	0
Os01g0743300	240
Os01g0743400	638
Os01g0743500	7
Os01g0743600	54
Os01g0743732	0
Os01g0743800	1290
Os01g0744000	42
Os01g0744200	3
Os01g0744300	1675
Os01g0744350	0
Os01g0744400	65
Os01g0744550	0
Os01g0744700	4
Os01g0745000	0
Os01g0745300	468
Os01g0745400	1
Os01g0745700	1
Os01g0745850	0
Os01g0746000	0
Os01g0746200	107
Os01g0746400	46
Os01g0746700	6
Os01g0747300	201
Os01g0747400	642
Os01g0747451	0
Os01g0747500	56
Os01g0747600	17
Os01g0747700	1129
Os01g0747750	0
Os01g0747800	651
Os01g0748000	63
Os01g0748100	113
Os01g0748150	0
Os01g0748200	38
Os01g0748300	0
Os01g0748500	0
Os01g0748600	938
Os01g0748800	0
Os01g0748900	598
Os01g0748950	0
Os01g0749000	0
Os01g0749100	165
Os01g0749200	4474
Os01g0749300	449
Os01g0749400	749
Os01g0749900	376
Os01g0750000	14
Os01g0750100	2078
Os01g0750300	304
Os01g0750400	1
Os01g0750500	31
Os01g0750600	14
Os01g0750666	0
Os01g0750800	1308
Os01g0750900	160
Os01g0751300	1104
Os01g0751400	0
Os01g0751600	109
Os01g0752100	557
Os01g0752200	318
Os01g0752300	1
Os01g0752350	0
Os01g0752400	397
Os01g0752500	255
Os01g0752600	137
Os01g0752700	267
Os01g0752800	7574
Os01g0753000	2002
Os01g0753100	1756
Os01g0753150	4
Os01g0753200	265
Os01g0753300	0
Os01g0753400	0
Os01g0753500	655
Os01g0753800	10
Os01g0754000	2
Os01g0754100	133
Os01g0754200	442
Os01g0754300	0
Os01g0754500	1411
Os01g0754700	18
Os01g0754800	6
Os01g0755100	287
Os01g0755500	4
Os01g0755550	0
Os01g0755600	12
Os01g0755700	57
Os01g0756000	0
Os01g0756101	0
Os01g0756200	7
Os01g0756300	5
Os01g0756400	1093
Os01g0756600	33
Os01g0756700	11
Os01g0756900	7
Os01g0757200	62
Os01g0757400	16
Os01g0757500	44
Os01g0757600	27
Os01g0757700	1057
Os01g0757800	177
Os01g0757900	91
Os01g0758000	0
Os01g0758200	15
Os01g0758300	0
Os01g0758350	0
Os01g0758400	0
Os01g0758450	0
Os01g0758500	50
Os01g0758900	1
Os01g0758950	0
Os01g0759000	1
Os01g0759100	0
Os01g0759200	3
Os01g0759400	264
Os01g0759550	0
Os01g0759700	1085
Os01g0759800	1
Os01g0759900	0
Os01g0760000	509
Os01g0760300	0
Os01g0760400	52
Os01g0760600	44
Os01g0760701	0
Os01g0760800	3
Os01g0760900	63
Os01g0761000	32337
Os01g0761100	317
Os01g0761300	1413
Os01g0761400	0
Os01g0761500	2
Os01g0761600	0
Os01g0761701	0
Os01g0761800	0
Os01g0761900	2
Os01g0762000	325
Os01g0762300	4800
Os01g0762400	17
Os01g0762500	0
Os01g0762601	0
Os01g0762900	105
Os01g0763000	121
Os01g0763100	47
Os01g0763200	1073
Os01g0763300	2142
Os01g0763600	830
Os01g0763700	2171
Os01g0763750	265
Os01g0763800	5
Os01g0763850	0
Os01g0763900	6
Os01g0764000	8
Os01g0764050	2
Os01g0764200	0
Os01g0764300	216
Os01g0764400	2188
Os01g0764500	4565
Os01g0764600	1814
Os01g0764700	72
Os01g0764800	36
Os01g0764850	0
Os01g0764900	947
Os01g0764950	0
Os01g0765000	41
Os01g0765200	19
Os01g0765300	603
Os01g0765400	11
Os01g0765500	0
Os01g0765600	0
Os01g0765900	0
Os01g0766000	0
Os01g0766101	0
Os01g0766200	389
Os01g0766300	28
Os01g0766400	2
Os01g0766600	338
Os01g0766900	94
Os01g0766966	13
Os01g0767000	1632
Os01g0767100	473
Os01g0767600	675
Os01g0767700	1418
Os01g0767900	1379
Os01g0767966	7
Os01g0768100	6
Os01g0768200	1527
Os01g0768300	5
Os01g0768333	5
Os01g0768600	346
Os01g0768700	77
Os01g0769000	828
Os01g0769200	0
Os01g0769366	0
Os01g0769700	137
Os01g0769900	232
Os01g0770000	242
Os01g0770100	136
Os01g0770200	292
Os01g0770400	3100
Os01g0770500	546
Os01g0770700	174
Os01g0770800	0
Os01g0771000	6
Os01g0771100	15
Os01g0771200	863
Os01g0771300	229
Os01g0771350	108
Os01g0771400	0
Os01g0771900	207
Os01g0772000	511
Os01g0772100	0
Os01g0772150	97
Os01g0772200	1835
Os01g0772400	782
Os01g0772500	4
Os01g0772600	4122
Os01g0772700	418
Os01g0772800	1526
Os01g0772900	0
Os01g0773000	3
Os01g0773100	109
Os01g0773200	595
Os01g0773400	0
Os01g0773500	0
Os01g0773600	588
Os01g0773700	245601
